Vendor_Name,Product_Name,Product_Category,Brand_Name,Number_0f_Unit_Sold,Sold_Dollar_Amount,Avg_Unit_Price_Sold_Amt,Reported_Date,Product_ID
am-meomckza.rtnao,wmse1aivciie4caasaqhaeraoeotylcc7.odosnacigetcudepukonldiapr2bornculuadnhdets%lem,Cayrdoyre|cGn,eliirhdlGra,32,261.27,8.16,2021-10-16 00:00:00,UW50WB000Q
#NAME?,oiirnmgystyicthewdmehr.eoteenlexlrasttse5ai5lorhtrpxuairerpsiip8hwllpzobfoahlfoacaonnin2f.noh4d0sn2thnspdecoitooa.2plll5nerronbc,oelCnCePsse|shal,oefrnyldW,11,87.89,7.99,2021-10-16 00:00:00,08W32BTL52
.aotacronmpsm-iPuiznc1bos,lasoelaoni5zuumcf8srfensrdnirlte'ob,tuaeyB,ieGttlle,13,311.69,23.98,2021-10-16 00:00:00,686C0V6ZZB
comtamm.-naeozkar,ehpqyecii9srr1coploars2n1rocae0epeaiistlftdndygigc(as)esr1nlldu-,seCnhoPl|sseeCla,pegSin,30,329.7,10.99,2021-10-16 00:00:00,B9G8071NPH
eomnaramtc-azko.m,c'GlcsSLaDckasgmAlBlBlkiticbeicroaoaaTNtilglnBilau2itxbeBoeora,neco|CrdyGrya,leliaeMcTBecktrian,9,251.91,27.99,2021-10-17 00:00:00,TRBBP7W07B
ocnaea-mta.kmzorm,"l-a0nrvseiatstllcnaew0ylenh(c1yrs0fid4dgdnuo8flnsttfeodbrwu)akebantbre108%akotg""eseiisadhxetkob2glabdsacphkigz""soat",gB|edmnodHei,MOHGOE,4,439.96,109.99,2021-10-17 00:00:00,B481RV7L06
czrmt-anoemod.iac,hwta1awynheegai6ltltleitesarnlrl(hmrthsrprbaswvkasawqcedete4aheecctrpsgepo2sugfhe5hrrweaehrsop3gi)trrluctgrfrehaiwlcwccweghpihcrgoaedoiicieiaesetcrb,eleHhpatl|tmepsnuS,lrsttsBNaaeu,26,226.9,8.73,2021-10-17 00:00:00,NLB8H43Q0H
ao.roammetkzac-nm,bildepiegwraesiepweensfanvgogacsuscedlnnssiupsertdouoerefoeenlootecalaebemusrashiearnrblntncmmfsglafycmgapdeaevrrnarnrnwtrnfeteo,|CEeatml|ssicsoranCreace,KJUPUP,4,63.96,15.99,2021-10-17 00:00:00,N6G05LBP8N
aramezmc.-omaoknt,c4etlkgtialwinfoaa.ruolroelergoaehnohorirkctabalorraericgozrroeirhtdtwlhgitirhhnnlatilse-ar,suaie|rtByetH|nrtCaraeameT,iamWacdlJani,21,259.25,12.35,2021-10-17 00:00:00,BF0SDGSMP7
anmczkmtae-aoo.rm,:n50scpoaeuLlgtCi:0lC5lsfueugd1rpreB0l-NnsLseVuumAai-LeaI-m-Lm01ensa500ongcCeci2t5siCpaAf0o2oPe,h|tSpHueepnalmslet,tsoirctuN,13,285.35,21.95,2021-10-17 00:00:00,PLQSB7VZV0
cznmaro-m.etaoamk,rsksuhadegoknssmisreeevlpamaucdsaqcamuentmtlermnlomaklsawieaateoema,etioCto|meCWuon|hslgnsm,zsCoddm,26,383.48,14.75,2021-10-17 00:00:00,B04HXN806J
aomkmatc-zrno.mea,a(c0lduaet5mlblbto2-slhwnsbrs0eeicltsaak)rspi1,louoSHssioueedhppH|mel,aroaffy.duenCgdTrJ'nprtseReoi,29,289.71,9.99,2021-10-17 00:00:00,B9G8071NPH
#NAME?,blcocmektonaeak.tbloipwlrmecfahkr1hacnv1c6rieieeisph1ceo,PnslCasCelse|ohe,raeA,60,659.4,10.99,2021-10-17 00:00:00,BJRF0FH1X6
.omakoamztncarem-,eyaimtcobtateaateteewricaoudecspeebuitho0weaifhobaaaworcboesytwjasas1t-lpeltkafd/tid0msl-siyrdakcpslihrrhssvpil3kmsl-fmncpfeheomtsutbe/eskrla,ySetHervtopI|meomnemfa,ennnHaanLih,42,505.78,12.04,2021-10-17 00:00:00,BCM1M3V0B8
otamecmzrna-moa.k,ueamlpineitcnniaeebngslqhinsbiikaclpwepsfeousyfeyttdnaresrrri&oaeprrlorrabaesfdnihrd&ienslpetdadyuu,oysT,iunqUe,19,137.12,7.22,2021-10-17 00:00:00,JB613L8082
amtoanaeco.k-mzrm,eegnffocfurheeaoiuelrirsreuofrpsiedrcaoronurootssaenaxonfcaypslmdrctkszbudndoybgbrgriuhrori5pcyxsgsnnkyyrs5ebouttor4gfhgmufulerg×erfwkfmpifzka7taruoyorlarrrlif,mHeo,IXKNIWA,21,209.76,9.99,2021-10-17 00:00:00,8Z8B189QX0
mzcertokm.ao-nmaa,hlua°ntbedgosalf)ahcooondrbhbsidcteoltdenogitdiohunaebaiyionfpofsepge6on(ethsaronorlhissdcra7kssdb3trufrege5atisad-sehbrseh0iunakscdgocuriltoedenludthutbtrerrsdlid1,Bauyet,euqonpa,23,145.15,6.31,2021-10-17 00:00:00,M6Q1BHM0M8
aaot-a.rzmomnkmce,eyounmsrgnsv.eiiduohyd5nummiaee8c/emranusnsdoe'nfsmino,lges||hueonon|ngStRMnCinhi,nSoyuca,5,367.45,73.49,2021-10-17 00:00:00,TRBBP7W07B
.cmmataaozkmorne-,"ip0remmnlg""6sg1ghsoapm""tisioet.lasonnotdlcnrceda.8koivplydrtseoa8deain""7nngpioxdpgnereai""ilosatgf3nga7ia0h""rg""oohn2syhoi2",OlfvnEcf|peiesoe,OOLPON,10,229.9,22.99,2021-10-17 00:00:00,Q07BQ2BPBZ
zmknca.emaa-roomt,eoouiptsfdpinesltanpweeinbelomntseadbfiaafleoaamwrchpckneiom-aptdsooranu8'ikaldssldtnerecsorsunasyulltn'lfszo,|lseiFn|WooaCelsoghSh|tmtn,MPRDIEASAR,4,111.96,27.99,2021-10-17 00:00:00,2BJV0HG428
r.zomnataoea-kcmm,owmltbtebaoonhantableeitlokrprituoe(trnadnrotsrhlsgienwwagseoicsrttde)ttdeyesirltiirorobtlaeeessyseepoattowcneeuurrseatnyor4glogtgmnrissbtecagtaeyroydenebnladyn,Bbay,mSduni,2,15.98,7.99,2021-10-17 00:00:00,Y047WBIT60
mtmz.-akacemornao,pobduoaonnioiazrenolbelultentnaurcmrfcor&tleiencll-vuwtnlen!td8atsafsodkaheeslwolbam-rvoolsarw-birdwchfeudulioe1eser6zrtetditsn&rwroaetas9cfgesoetp3cwmeaiagon,ehoeimtcnK|H,lanieLbnsaoaroiPzt,28,782.6,27.95,2021-10-17 00:00:00,EIJB1WH4F0
ntacmr-oma.ciedzo,beccilrtmuihats2iravznszenrtaefessmmhtn.wilouegooulltaiaeaniorsrsfanauoic5etohnaccntiri&afohebneaa&zfaegomohaoioomaa-on.dpr8gizhazcmfruobrpetlfdlwt,||aemraoSHBaareytuhpoiC,IGAINNOV,11,84.44,7.68,2021-10-17 00:00:00,B04HXN806J
mact-o.mrzkeomaan,nosnpefs-memesebolclvsadotliosinaycnprnrtoottioaghdedehgireetgirlsicofueaaaalteliskeslmsoeloolslipkmlauilimaadolsiianmahrrcltaoskontlfwogfeira6iahthnginltnltcre,lNlMeiukPayuehtBa|siap|o,sleeeGoestlbhliP,30,353.61,11.79,2021-10-17 00:00:00,Y198VBD078
emnzdc-o.morataci,pittltTprnCtSnS2ngaembSpIa2suphldol0x5e(Ccul)eaAsM0eetlH/auleCSnl5emsuRas,amupnesp|tltHSehle,oSlarg,41,869.09,21.2,2021-10-17 00:00:00,08TB8HB47B
etornomm.zmaa-akc,hkacaeg7rleggtmoelstieslo1m2c,dyroCaGne|ycr,Matrlsees,7,83.93,11.99,2021-10-17 00:00:00,TM620B98S7
moa-rmaoczkte.mna,rrilrssnnmiceeglfc1fwfnsplroyuicrlifaefcoiooonrgotnerooyseieeodopceavlepmllentivpsnruntc(ppseecdcaowkloeelelgbkmoaoicrsriarf2wopoemioiiehgrpaled)lipsarrkicrirotvptrl,geBomnHied|d,vrElsoi,17,764.83,44.99,2021-10-17 00:00:00,B4TRX04D7R
.rocme-izadantmoc,oaae3oryrrkegofdeubbnre.gugba0slibnddeolda,uptp|eeiDgolsSsP,Ebauaunk,22,1227.38,55.79,2021-10-17 00:00:00,0Q7LBOWLE1
#NAME?,inkrevle.eevbhinn5snaxo/i8g'rosndriatabekrrteccawsomo/,es|neinhM-oaiCoTinrrgosngl|SCh|st,eebRok,4,299.8,74.95,2021-10-17 00:00:00,7R0JBNN9TN
m-amcnaro.kmoteza,ber5s1i13lsa07i9dyr2ld5oic0nta2-0sis930c0f7r-nhdnbgwisdsdlsiphsc6s-hsoterot0sis0br90d0014lssb-yn0i10nsd82s0e20ado6o0,omcC|etsiecriAlnsc|erarsaeEsoc,SS,26,758.17,29.16,2021-10-17 00:00:00,GM2PCZ010B
nktamezo.roaam-mc,"orv4lgcmpndemompggensomonoghlrryrbouts""pmmfeouxr'ftsrfofaaci5ryia""dfrr""nod-ysiseo""oooeeielyamooooll3brrrr",msoeH|gRu,rooekzGn,28,811.22,28.97,2021-10-17 00:00:00,08W32BTL52
#NAME?,)iOn1SuTcktkeLPoptl.wasfhlerocaRJ(6auVyle3re)y0i(tioeesmycenplPhi,CuSyBae|teiknar,enliaseV,29,117.66,4.06,2021-10-17 00:00:00,CTW0BL8YH5
mzidamcc-t.oerona,&ofef&mm.udwtlnev7rrrtawlpleroykovnmcrboybeo1ukpoaruiisreb-roffofao,olupheHseoe|HssrnAemesuoelprSdhr|iiF,Gadel,3,273.87,91.29,2021-10-17 00:00:00,0X5B8F7C3T
mcead-romzc.oanit,4hatPmlcilDcL.NunAhegt7h64EC5hEqLilfa5uE0EaVAAo4yfWtYKn0CBt2kinW21L80p9tiiiI(bASLVEt7Lea)D606NvugDiWtgrBe,nlrmtmmuHebospBogivIeth|Le,VLDACNEE,175,5243.57,29.96,2021-10-17 00:00:00,0374VHL6YB
anoze-mmarcm.ktao,narammtntonfrzckrissaiiciiecfrduoevmea,me|nsaerySatnekai|trBTuteC,efgosFcP..retYleswulrne.a,15,224.25,14.95,2021-10-17 00:00:00,BCM1M3V0B8
mmztoenra-am.akco,6rr10&gseeaumtulpuhny6astgntsoco3'0icneutlemt,eptSnlhmsuHetp|lae,rhuaeNtT'usrt,24,377.1,15.71,2021-10-17 00:00:00,2BJV0HG428
z-eonamamoma.kctr,1loneeos-msneiselyu0fmso7dsn'olnkinoa(pso8trrmcseweoep-hmpnacee/my9pilhmoo'udswr)aseuamn,||htgSnWeeoolCnhosmi,nrleeda,4,91.92,22.98,2021-10-17 00:00:00,N9N3B6028Y
caartnomzm.am-koe,ol/ittu)sneeox(waloo3opresdueprshtg8aaccfr-ainpmiirc(e/1etgfpcoeamktmr/fluxdai8hp1eetndindaroid/op9g/psldebrishribpiehxr)e0onofbi/t,tsio|srpACcssuneercocmtlcsriee|oE,krneA,8,143.92,17.99,2021-10-17 00:00:00,3QC38H9HB0
mmera-tk.znooaamc,nnionrdrdrosdltdaetiiouruecmtenieldagnocstahpsnbwlliroofiselarrhyegsoapaleaniamoftfpmtwtoharepbtbahrwaustggtcwarnloomoirnlbtcrpenktaaltadfrraprnme3gwomnneivstokeopolu,|rtdongaOenduoGri,Mknoo,22,263.78,11.99,2021-10-17 00:00:00,1Q084BG4MF
r.mazaocoktm-amne,isutmimanfjisfroaocimnlencedidtgnilzarvibt(tolhe-toibcttpnslwrvounhgolluotodl%cisooilae)imta0nnutttoaeateestoy1rnltieoziulexa-ac-nua0u,HmnB|dgeodie,anjA,3,179.97,59.99,2021-10-17 00:00:00,W0BJ06SEW9
amc.ztraoa-kenomm,snsewta'awouedresu'mpcoeecsnwmbhcncdpooeoermoisuerr,osnste||uooCWlmetnhmgCi,sRue'bi,6,97.74,16.29,2021-10-17 00:00:00,479H8B1WP0
cekaama.oontrm-mz,hc7aa6oerdoodzgmisyosnvare.admnlkocetc1ladpob,dyynaGc|roCre,eDvo,22,65.46,2.98,2021-10-17 00:00:00,X2B0IQ40M0
oenat.ad-cmrmcozi,bzhobayernaelsrdrdd5rsodyeeebtasenndnkatapsaodnboscg,eos|cnScrrGyka,sfeRflu,6,87.54,14.59,2021-10-17 00:00:00,76SR70BVM8
akz.acmo-emraontm,'gcrfs'fgducrmufoylygriiarnir4hsmcenmgirxuberatrahsrbuonlsas5okpnrgnuvaoeooetsrflnycdstuioagdpigdatgneoe,oHgRsu|me,UTCATC,6,137.88,22.98,2021-10-17 00:00:00,B0L400HKL7
ncaomtermz.aom-ka,leilpgplotelbsc'torelienntnigpslelhltctviieeientsss&oiggftecliegsdykeiofaadalsnaraieurosphhuleelnt2ineplgontniy0niwsdledklbk,pPuaiui|o|etyMleakaNhBls,bestoPheiGlellse,14,401.28,28.66,2021-10-17 00:00:00,7TBXQ0GC7Y
mcmakntmoa-ozrae.,dciolneelnvesaneotbfgpnslerhg.ocejiiordsfripvnoe1etreprwntloliocnreficxrrnyveshrcpoupreeeri1t1he6oangbhweoeeialhe1icsftoatnubmdosifittswlsteimt.a1lpfsope,l|saCsePneoehsCl,wstJ.e,6,53.94,8.99,2021-10-17 00:00:00,0Q7LBOWLE1
tamream.akzo-ncmo,eaou&mamumkenmnuesrocccalgroohcaninoiinatctannvewadkmewhxlbanhilheielw-mdhahtviplsmpnefaay;shtdearisnur'klgpgludiltr2ycetrnn,eCGyro|nryadc,l'sehwHcaalrneoB,18,115.02,6.39,2021-10-17 00:00:00,7I10B0QK30
taarnmmme-.ckozao,cpaighlenltmcsxkifeusksgkaososhscywcbhktirbcycloaaskcaamcctkaysragciplabeaobaoocrketlklnaipkpdecrbae,tt|riooesnrmupceEcCsl,TSMAI,21,587.23,27.96,2021-10-17 00:00:00,20VLQ7GS7B
amokznea.tcora-mm,cmrlyeoiesetlbolookcdmefbiarcnnrareawlobvacckrabydtsvrpossufupechtlemseitgrkay-yancaooutrhagpcrwsvaalltrcnk,tasritcSapoTl|c,itywak,23,666.77,28.99,2021-10-17 00:00:00,0ZOPGK807B
maro-tcnkaea.momz,eeaptbbubaettcknitiw2goapahsgbgosnbsgelweialussymaassmtoa-rbs&nsiszeartlbppaba-clriieelbra0tesnaraeiezirxseihw,rockSGasc|reyn,TEUSNEBR,4,58.84,14.71,2021-10-17 00:00:00,0TBQ8W52GQ
ecmmdoco.zna-atri,tsnlegtoerf6eadarareelarg5c-onrommntoflauoazstsl21s-yecettuznetra6nmntt,mutlitvi|AoOeo,BRTSTAREI,5,94.85,18.97,2021-10-17 00:00:00,MANABIZ701
tm-cmaooaazen.rmk,o/4hgr/r1oysyesactsnt(ip)c8bbmoukko,e|nsRomonCgloh|uWnihnnegSi|t,rskooB,13,1784.56,137.27,2021-10-17 00:00:00,2IB4080O22
o.-noaaarcmtekmzm,ezmocenruvtraeU'en-iLaurWoUFa8doeeoSWerthterPeeUfaelSLMlSsCekpseiFlh,hon|et|lWeganosoCnSe|eSkrshim,VOEELFSER,5,124.95,24.99,2021-10-17 00:00:00,7R0JBNN9TN
ame.ammonorzctka-,yybi/uekfiroime4scnzifzzgfztnt4ron1ulpsrmg3ieiriorsoewant1rnbertezpbltnnoaga2tpt2ooeehlmcoucr1i6st,tessASiso|soeprccr,HCIOZNU,28,437.83,15.64,2021-10-17 00:00:00,CV92041B58
zuarocbsisptai-nomP1mocn.,R1t8gZCdaa9ylP1-maN4eNohz18ub4rtseHue0psOOoz2rrSuo5p0oe,sleeHamhi|loetCdeRd,tbslrreeusNa'aZa,30,209.4,6.98,2021-10-17 00:00:00,PLQSB7VZV0
mnt.amozoakrc-ema,orno8rbrrazglmeetarpamea-salhcpnenzaymoaashhndpaesddnkaeybeo,ecGorry,HlapByylep,18,48.42,2.69,2021-10-17 00:00:00,8ZBQ6ZFWS0
rtzao-komemac.man,7-6t7l0l3fdnddiw0o3lhtdeo(3-3l-lh0htlm2-c9e2tw7w-da5-5dr7rle0oh3a2ecccmng0l7id3n27t2l0rlca3epilacttf0kbrd6lhr-wotwfmdxdo2r0-rh2m0nne7an07ll)wlhrb-351ltp7lb0-lp-ew9g52cw,eEspkisPtelnurnrmtrineco|croCtI|,iM7cag,23,653.54,28.41,2021-10-17 00:00:00,10QSF5GBCW
omkrmzo.caaa-mnte,strtrbiagoloiippteepbelraesxnnetofsaocwwaeasnafoeeotftilabmarmorvirtfnipl-lomurrafoenstvlrtvepktrakftio-lwabeotm2rtszerh&i3oeedli,Aspc|osSocsetreris,aEirvl,21,236.46,11.26,2021-10-17 00:00:00,BCM1M3V0B8
eomrkoatmzn-cma.a,"n(oddtrsngiutwaocuqadnsa0rdasob2ra0oa/rroscianleats(kstnhislkp""hleydpcefn)esrtfisesberioexduyin2llawaanbrinastelaecqtiet3fetzss",dodB|iemHneg,oHcconSNORmEsceelTIESTrCiDaCs,7,67.13,9.59,2021-10-17 00:00:00,5BPB84L06M
zmtcmoe-nka.amora,scneda/rbso3rlgiiar0yns1artpniarigw5/eeacdnae.leeduorti0dget'y.mhnar,nna,,5,375.0,75.0,2021-10-17 00:00:00,5YRNV8KB05
aoatm.mneo-ckmzra,enctel'n8senhhrgrasaoeahdlrteomiiuosctckreesiarnaws,areMnShokes|ne|nteishC|golS,alCHnoae,4,319.88,79.97,2021-10-17 00:00:00,BL8066Y44P
cmoeatkaanr-zomm.,la-uorenprkoblfavoneleb-5hfok6lagiiclof(-cltntualle-9ieeplik&oeauos0tfmecra.rdetlzlaonoaoni1lsoltinenoran)klucrlepisao,RnHalieheviae|telsrP,kltiancaOefeibRPu,23,458.85,19.95,2021-10-17 00:00:00,7I10B0QK30
mnmca-taarzmokeo.,epycpffrsye（igheduvssbtcfsrltuleugxevpaeilntobuecwya1u2pudliustaaa3eusaclssuetuhnvscetxe)ivxsvecgxeel(ezgreoa）voyrtouutesorepu+frrnqfevlllrddr,doHBdien|gem,XeGe,4,299.96,74.99,2021-10-17 00:00:00,88H0KXV3MB
oa.ctmkma-nozeram,r1baoeptmaarcdmsdteuker-pbnattlepoinsinrogwea-teeselldlrxspgiiurlndebeaeenbeaeelrrcgoo,PplseloolelsSi|Anaudo|lHerepurHemsshupCeo,&marAeHmrm,15,120.2,8.01,2021-10-17 00:00:00,22NFHRB70F
aon.keaaz-tmocmrm,"iacbhrlifgehhtbscfercnltstht6ioo""daarsyuo2oegeetasttalierhgrborogauphto",Heom,TICAH,21,3896.18,185.53,2021-10-17 00:00:00,RXU0HQO30B
oaert-mozinm.dcca,ylgtnetorteeyenrvmrneotr-udyxgrooodowsltaftfrhrrracstbsreiodfifefmaonntfkatueftfgaomiosmium-swlgrneeofiaaehyunmauenia,ryeGcor,ruNiM-o,4,76.32,19.08,2021-10-17 00:00:00,88B0MNBBPY
e.amza-atrkoocmmn,heaft)-Pna.E6HrisuoCyt2o-aggnnMomscsazoihyn1toU(oopR1MmrTaaenetSwe-Frletsra6pRek,mtrua|asaBeeHnerCtaetryiT|,eioRgna,7,769.93,109.99,2021-10-18 00:00:00,KYV0BXU0K2
oeaark-aczt.mnmmo,acretmise/nudnariiyghioablanyilii7hg/nstrsndeocg-ggroltdaoleixsrisnrdcgceuuhwdueoisdkiulalyudjbhwiadeulnetlbtsbumguua,sohCeS|anoohBlkeSsn|egy|itrs,gsindai-Oailrdas,3,164.91,54.97,2021-10-18 00:00:00,I08LOYB0WX
tmeac.nmozakmar-o,LatOaaigxaErfe-miglss1heOmtriXteoodnykNCMRPeyXceSe1tYi)RePAy(netreXsOSyrrSPoPrAhnMBaoi,sChalnoCelse|seP,xBettroO,5,84.85,16.97,2021-10-18 00:00:00,MANABIZ701
nmrtaaco-okeazm.m,nseytdeaaiccel).tvoe4cbaesitekpprkg2xo3.gbst.r3s.p63artd)4(it(a3d.3fl,iDPop|lepstueSsg,ePergied,2,156.96,78.48,2021-10-18 00:00:00,7R0JBNN9TN
otmakr-anam.zcome,sapheseetcleblfrtoamwtste2tt6ns-klorkaieozsla1,riecssosseocrApS|t,tlSoorepaBeWtsttr,45,1113.36,24.74,2021-10-18 00:00:00,18B5N7WC08
tnoaamcaokmez-.rm,"b(ng28t24syn1""etocni5siewbsf)irrfeok.iulauguouglsliywxtkdcwhfamdgrlnaeissewpalsh…ewynsr""idfa.rl",rsUDTepyss|o,Dsiuh,25,311.62,12.46,2021-10-18 00:00:00,B9G8071NPH
atnco-kmzrae.mamo,pytrt.i*le0lna3IEhoullupb0SAi-tdasydgxosnxtgpamrMyouSpsnma9p5erDnMnuSerhauCtrtmemmnedii-,lhputSatmleHensep|,abigo,6,71.94,11.99,2021-10-18 00:00:00,TS9B1PY03P
o.amc-zorknmeaamt,lxo/ts0de-iw1shfgtltbpsfiehg0rplaaeuuoieli11bahcschareuenpnigocrpbtlhnnc]ohoi1bagetngwkootire1oon0ignciefbcmgahtht[ra3peco,uolCntEcs|pecmtisorre,teltiCce,3,28.77,9.59,2021-10-18 00:00:00,PLQSB7VZV0
mmomatnz-keroaca.,utlcrwmagedessiheeigpvcoyfbeiad8tiogciqsrcaomecnhudcepabeaolimnnisnwcxelhecrvmhnnwdaeftmtolohoncrvocscueoehl8llakotoanatakoessoriitice1lwnoef1acirmrrobcoa,BodgnmdHi|ee,DHESIOGDNSG,5,49.95,9.99,2021-10-18 00:00:00,2BJV0HG428
akozcmmmo-aat.enr,tetotsnoifieefdenxeoanekiulrho-emr&ralrg-noanptmmoiiumdewoanegct-staacphyeisn-oooagoyrrctucehfonddeettsoriorarihsaanfitbssh2sspgazucacniiocmiontchrurennhcen1rtrdas,e|eeyorvcorGeef|saCreBgf,taaEt&rShr,9,224.91,24.99,2021-10-18 00:00:00,76SR70BVM8
-.toarcmaemnzoakm,hGtHdeeRsolovKXdnoscooooeSeheate)hehRhuminldRPintfosOnPporismertOCeikB-etwenPWtipPlCAnGalACnPh6rtCaiioaeiabsSwintRhoX3oaccrahreb(Cm,sshlse|CoPelnaCe,OOPWKP,15,314.7,20.98,2021-10-18 00:00:00,0BH0BK86AI
mn-okzatramcoema.,eeteezfnelideofeieiieoctdtpm)tljsslhfwipcsbreomiennthasgttaearlebem-agotrskfe-ioe&niobneebdetehsnkyktsthoirapsk4cei(drgheshtcprpikeore,dHdgmeneBio|,omoorejM,4,67.96,16.99,2021-10-18 00:00:00,VVXR7L06BN
zrdcnomae-com.ait,hogo'nnmt0iarftuetntfyl2gimromtbmhdfsecnebproetnoc0ek7yehe&prui05v1(toedahiosloaeatu)ftr-ssete3nn0uruoes-poc,aemepH|eunSphtstll,tcBsroo'eDst,23,527.16,22.92,2021-10-18 00:00:00,1Q084BG4MF
noke-commatmr.aza,maderebsrutcrotaecauosoamfemmrgodis-osnirtsnsteplrtooelllureatrasfeeswoptynyoqmomauusefwijbrsstuhohsmsrnsauurdlwmsupsurteuemfilfeecislsuydtrtus,homongeuts|eliCtnC|sM,NSEERSIU,5,147.95,29.59,2021-10-18 00:00:00,0BWR8TYBLB
adezr.momniaocct-,"tLcg""hnpJ-514rhcnaeutnTenaciByuoafety)tkauGaR(tos6sxst3i1gDm9J5it3d4eresaOhnl0golyHncisyuBDvoei4We0BxiseiPlChtG""nlT.5axkne0a5Lwo",cnieliSaftui&nsiItcrd,neeniuGeJo,17,405.96,23.88,2021-10-18 00:00:00,2BJV0HG428
nomo.rk-mmtcazaae,ataeoukibelozpiulldaomteunaloh)ubhrnmylfdcstnmskkrimtutgsoe3oebelgzlenadnivdedksctgporkclsterlizppsiistiklcogdcgrhhsltiedofnhgiakidnsgl(esrt7ginplzi,pvemHnrettIemomgihgi|onL,EIEKV,25,617.64,24.71,2021-10-18 00:00:00,T4BX060JO0
azc.kmro-aemaonmt,epetturavioaydnyirpcortlgesvsepcllriouhnacpialenaeidcgtn-oiaulcyaeecnurmdneenoicakttaretflvuvtrcrnogtclntaiirrcilasmwbedeeun.oomoeigdgagtetnugorgleteemuieiedatlmtdva,|tliovAToemtuoos,oerenkss,14,127.42,9.1,2021-10-18 00:00:00,X00Q0WULB8
acm-knarmoemo.tza,ratksatgbmkrncertpeigo2poxdrbif'aioieuasnocalt~,Sns|acocryrGke,CiatiVob,5,147.7,29.54,2021-10-18 00:00:00,7B0K4T4VYD
amamro-oz.ekamntc,l)6t0bti5eladierwrnk4yy0ypnri-nogtkleo5ufml4ui5b(pciiees7ck3,ann,,3,342.0,114.0,2021-10-18 00:00:00,B9G8071NPH
dc.enmacmtziaoo-r,"eumoibe7ssirhrsewrateetor2fnlp2n""xeeecocvaulhhadiscrneeadl""browe/xu7lv",egedimdonB|H,nEisncAedHtc,8,319.92,39.99,2021-10-18 00:00:00,F8QCT2NK0B
eckamt-or.namoamz,oaduebiaabrmbtbrdrsksht4niflaci(nhitoerdelihiaeblestelcoelszrgrdekopsoadsfnhnypbdaoslacssofoerhofhb)eeinsiylp,Btayue,hassIh,23,160.77,6.99,2021-10-18 00:00:00,B7ZH0BT9KJ
m-rtoaaao.czkmenm,rssueagaltlr1ncitmwrerashuso0cteeceu1stdsoismsi/ilmldqieesyetribi4et,i|GrolemtgtnCsushol|isC,eyliRtaBue,14,307.86,21.99,2021-10-18 00:00:00,V7RGBSMNY0
omnacmoa.rk-amzte,rBoSVsMArdrlhtionsCesSotroleuhr/luheouGheaoTinilyrTzBBipetFrabytnBmuuuuWstrtloouRingeorahloiycteiRmSigb1HyreBenCosHlDgiratBnotcwlrloeeOoElaaer3twtGledwonalrBSus,lyiy|ngC|HratBaatreuiSe,baeuylMltsoToeraB,5,189.95,37.99,2021-10-18 00:00:00,KSPKYBB9D0
razcomnkmaoam.-et,cuimngnoa&mgonp&fahl-mntteisopruoiotmmtollr-smsftlipsay-&npztrpfcoitandsserhsnteleeijl&innerodcounrhhdoidaeneivlfyoceuuumgupui,ilPps|pSDsgueeto,PsseatyZw,17,611.49,35.97,2021-10-18 00:00:00,9T69BT01F7
ato.mnecama-zkrmo,euoacbeoen-ntelixgsdeserpcbellovtreccifeotnuetrsoesoqnorzbelernbsues&-immbeesthercantfut3hovuerruiboridhvdeasd,iHoeBndmd|ge,eoNxHme,18,603.47,33.53,2021-10-18 00:00:00,FB7120WM58
onecarzaa-m.ommkt,2eoithasutdsbesozbedf-lohrsdxplrftesuvnke1ullbgfb8amweelzdtfeendufei7henaeteriftlrgulevssfydig4plf2ctahcaehdetlsweeodkbwoobl,H|geonBdiemd,msgftoerroeoeDCf,31,2138.38,68.98,2021-10-18 00:00:00,0V3QBAGFT0
rao-.cdizcmeomnta,infoglsynnedlrvhtsraucfawoaecypb-teopwrcnihr)rrolcelplifpyckhmdiyayabup(jrraooegdptbenlptgoteespsrpenopgsyemwlomu-rpeorllsnae,ybBa,oDhacPrMe,6,239.7,39.95,2021-10-18 00:00:00,YDYLXC6B0P
oaocm.aetmkrzmna-,rimrpl4aeefiitngncomctlhrfisataiihetoomhwslitwotdradnrhlayatlcd9ftrtttaaesi2ruorgtsatrerdlwyot9odacreesieslnsshy0weg,thompnIvm|gitHLeneogmier,ecmosY,2,119.8,59.9,2021-10-18 00:00:00,D0ZZ8R9BV1
amnark.tem-oacozm,o4iswtaiesdo.hrohrilawslyo2ifgiyillwnsfiivmergewrettrdacletvgrhylynrtoa60ictittm)rsfrgeee6irsltptpeferybstaicphn(sla2teiaddasatgiklhdhn,omlaS|aeHnseo,iTHGSTeiILNn,23,528.77,22.99,2021-10-18 00:00:00,M10XB3XRN7
mcooan.teaamzrmk-,toaaoilcupdnrbrbapsehpddaatoepcits(fnorses5rotoddedpatpildeecdrpyr0isroantt)o7ntnuehuscny,opisdhoHellese|uSupmHo,oncraPde,14,204.75,14.62,2021-10-18 00:00:00,804HX5BB87
omrzacmk-neoat.ma,naryuiobconspamop8rntbofbaminnat)ozhcsa(etaersawreoazs,nzrrFreoyoecG|,z)FSm(aasoorzAeamhnbn,17,101.83,5.99,2021-10-18 00:00:00,FB7120WM58
